@relation similarities

@attribute articlecats-range real
@attribute articlecats-percent real
@attribute articlecats-rank real
@attribute articletext-range real
@attribute articletext-percent real
@attribute articletext-rank real
@attribute esa-range real
@attribute esa-percent real
@attribute esa-rank real
@attribute inlinks-range real
@attribute inlinks-percent real
@attribute inlinks-rank real
@attribute outlinks-range real
@attribute outlinks-percent real
@attribute outlinks-rank real
@attribute pairwiseesa-range real
@attribute pairwiseesa-percent real
@attribute pairwiseesa-rank real
@attribute pairwiseinlinks-range real
@attribute pairwiseinlinks-percent real
@attribute pairwiseinlinks-rank real
@attribute pairwiseoutlinks-range real
@attribute pairwiseoutlinks-percent real
@attribute pairwiseoutlinks-rank real
@attribute pairwisetext-range real
@attribute pairwisetext-percent real
@attribute pairwisetext-rank real
@attribute sim real
@data
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.3255209734673712,-0.03923907861041387,-0.7427607336846249,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.5693961425130405,0.6311329531948562,-0.24967938435815396,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.31381771122962454,-0.24393815026329513,-0.2824819116518713,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8475205813959361,0.33160284389975003,-0.7537885793049537,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.8557177354505952,0.9680923197344466,0.333526104583018,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.7167980216582293,0.9166471927683841,0.48138250493321766,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9084870687361886,0.476116403337282,-0.7139768030137923,0.5650892615610328,-0.14836377600620854,-0.5094419569109747,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.8382246733572507,0.934759621557762,0.7993713661524693,0.9734058892118287,0.46889972561270654,-0.6585540899687726,0.94622986268712,0.6609594234941396,-0.5598449062232441,0.3108218193125547,-0.31535969767147043,-0.6632151558303734,0.8482717079519593,0.46776375888966104,-0.06040302650504059,0.8203771070999859,0.7581870992784774,-0.1436714329808506,4.9E-324,-1.0,-0.9997109875595003,0.3598222663163819,-0.9532469039114766,0.1799379142573978,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.9951252726034119,0.9970093632686012,0.6820111387807484,0.8772968154767786,-0.2599758963505483,-0.36832318782502893,4.9E-324,-1.0,-0.9997109875595003,0.44965879268301934,0.7063972118635606,-0.18022663840613873,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8954208183553554,0.3335270592992472,-0.5518042243132635,0.9657837653897392,0.9242711129276167,-0.7740286694003568,0.8
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.21454988613814252,-0.5065842281055772,-0.7740286694003568,4.9E-324,-1.0,-0.9997109875595003,0.29202383602376614,-0.9195661448894321,-0.0031431692376537868,0.5706704895804917,0.8022029511375224,-0.3998421390235921,4.9E-324,-1.0,-0.9997109875595003,0.8032789242250848,0.5899864625517086,-0.17024475492477642,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8135943135019492,-0.517027972543912,-0.4503080182056848,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.8337260032940861,0.9076851199334903,0.333526104583018,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9146229540120061,0.9724481511000953,0.5987427323049384,0.8481027007093047,0.4414137015124193,-0.2892927184784191,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.3658229873459167,-0.9055529486560776,-0.46166029420010213,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.10063299574584383,-0.6791663510393269,-0.562476251028391,4.9E-324,-1.0,-0.9997109875595003,0.9356554268602175,0.6053610120875788,0.30593896046384694,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
0.36192568339585596,-0.5579101901895329,0.36402227756149697,0.4954307441843837,0.07420420909142411,-0.28590734731205336,4.9E-324,-1.0,-0.9997109875595003,0.8092285959079879,-0.26897815224849964,0.10531032661631623,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.6965102859743619,0.8023942701418112,-0.440495351879164,4.9E-324,-1.0,-0.9997109875595003,0.9309942582461581,0.5627776542009912,0.5987427323049384,0.4013692269288405,0.48437773588838495,-0.36832318782502893,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6222045407961652,0.1709501234332378,-0.7312960296697175,0.8
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.6965102859743619,0.8023942701418112,-0.440495351879164,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.7064898605971384,0.8680682235793402,0.6820111387807484,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6222045407961652,0.1709501234332378,-0.7312960296697175,0.8
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.7415788690530003,-0.5524395007196401,-0.6128373344326874,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.5426656380932464,0.3483262554469675,-0.2683597969595741,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.9914721364069281,0.9962946912487907,0.7993713661524693,0.9478402586381041,0.1427470512456348,-0.48823361614402805,0.6466730912333878,-0.8255814351282622,0.6820111387807484,0.9465523832372289,0.9790540141405326,0.5341547384305487,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.2881144368457067,-0.9570059439787841,0.333526104583018,0.7205331150510601,0.6220688463832962,-0.22131935343766362,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.5453311935849046,0.4447781829451327,-0.0031431692376537868,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.47447485788672483,0.7224575903541384,-0.20825942685524024,4.9E-324,-1.0,-0.9997109875595003,0.7838792259404863,0.48527161191470736,-0.24579414568608815,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.7874444000045533,0.8809383990708788,0.30593896046384694,0.9727045377802561,0.4568640726988398,0.04603341634224534,4.9E-324,-1.0,-0.9997109875595003,0.4193647089405659,0.5735558561555925,0.39811409845740786,0.8477961520154496,0.3859740847553772,-0.15990630110560433,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6967750322870871,0.48408074961833236,0.11877535604319012,0.8
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.6961413824844305,0.7930217050789092,0.10531032661631623,4.9E-324,-1.0,-0.9997109875595003,0.8739411987077363,0.16234736653132553,-0.18022663840613873,0.7088429395008198,0.8775677862545042,-0.07487833945362599,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.6232869961896468,0.6871246960539132,0.2575858347142108,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.9126877977827483,0.9874897397511011,0.6820111387807484,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9441319736801008,0.9772942505176734,0.6820111387807484,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9210752275735228,0.5488349404553157,-0.045165511838557326,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.5534896793723918,0.7941106685889641,0.21616587721129732,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8998811014097887,0.34911559811802295,0.09244394463161765,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.4777610187604058,0.021589543277746648,0.23613558341491103,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8450716958786357,-0.7276932940110019,-0.16512168428015073,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.15354405249854985,-0.562683210466991,-0.5125711326321787,4.9E-324,-1.0,-0.9997109875595003,0.9113691160535626,0.40633336238281204,-0.3150382067443398,0.31104054727031705,-0.31046086999896516,-0.36315437305780884,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8986205302582297,0.35737973116672883,-0.5827077808003891,0.6515672108808888,0.2790511652495593,0.2575858347142108,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.33580747066375727,-0.3944541114886835,-0.7721306564673688,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.23227404923254835,-0.9548140797636756,-0.6776453556343673,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.46251660992067967,0.7197468219667151,-0.4707918381059407,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.5452614567778935,0.4431832917984835,-0.4653475534286682,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.977656433627254,0.9951957086935104,0.7993713661524693,0.9726217323036748,0.45444583732012456,-0.6225766211327253,4.9E-324,-1.0,-0.9997109875595003,0.7054404265473877,0.8540840599595279,-0.012049900755404463,0.8456630770607911,-0.46823190601554765,-0.483110545499402,0.419801314413222,-0.10881878107508636,-0.17024475492477642,0.8629258002735529,-0.11962403129689692,-0.38085527225366944,0.9980148154696176,0.9786970139796258,0.21616587721129732,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.8592853052719411,0.9745771321145622,-0.18987572974378375,0.6457086319771979,-0.8942314046034684,-0.7759143173404934,4.9E-324,-1.0,-0.9997109875595003,0.4819680856158357,0.7332462774340585,-0.0818532778043406,0.8622710604084411,0.9388837292572292,-0.4778951623248556,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.3646259073898006,-0.29162174996519086,-0.5637830069053396,0.9899747111129968,0.7411004016828948,-0.37087338877230724,0.7780459880187689,-0.4038675225825954,-0.4949263058764609,0.4818538752174437,0.7331559667873842,0.6820111387807484,0.8536361347808912,0.8352146692128188,-0.2719554448770063,4.9E-324,-1.0,-0.9997109875595003,0.7783418358593082,-0.3345345246942496,-0.6084012945761155,4.9E-324,-1.0,-0.9997109875595003,0.8
0.36265484372370604,-0.31750075048237136,-0.7670075858227428,0.6958530450959539,0.7897296731390238,-0.13231915698643326,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.30935587430894107,-0.3810793549113055,-0.44642277953361875,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.5624815680408635,-0.19858512055197797,-0.6613597268158679,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.4858759096680134,0.04720949418181908,-0.34706990552626105,4.9E-324,-1.0,-0.9997109875595003,0.9095472174365618,0.3945237823045391,-0.012049900755404463,0.8338451175428012,0.9662333573840849,0.39811409845740786,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.6915568862673909,0.7432392282539495,-0.25351316140058644,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.45888019168607586,0.7187806844807341,0.10531032661631623,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8744196476603932,0.05037303207086152,-0.6641384291335095,0.9996430001590899,0.9922697158428206,-0.1436714329808506,0.9
-1192864.875,-2385730.75,-0.9997109875595003,0.857188160838303,0.9696104521943858,-0.308813323063444,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.5173756992468037,0.7603193594551358,0.23613558341491103,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.6997826076752787,0.8196464994945052,0.19748546460987715,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9
-1192864.875,-2385730.75,-0.9997109875595003,0.5034227124100998,0.1132681435256111,-0.6723179794481269,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.40025152036473033,0.4803461506137825,-0.2418560450039925,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8978993821023029,0.32300585152046035,-0.37340131693783374,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9
-1192864.875,-2385730.75,-0.9997109875595003,0.6918012614121143,0.7473171425131324,0.39811409845740786,4.9E-324,-1.0,-0.9997109875595003,0.8705724048328671,0.09470684016123632,-0.1264715654751165,0.7007341998023546,0.8499108599820977,0.6820111387807484,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.3883075539704335,-0.8152890802703977,0.2575858347142108,0.9
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9
0.36192568339585596,-0.5579101901895329,0.03550694956738032,0.8356627486358483,0.9242247345355858,0.48138250493321766,4.9E-324,-1.0,-0.9997109875595003,0.8780444188099532,0.18474457314263137,0.39811409845740786,0.6390831902510465,0.8288912946084124,0.7993713661524693,0.8465496565052439,-0.03362940839027928,0.1328974707354873,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9
-1192864.875,-2385730.75,-0.9997109875595003,0.9636395267182043,0.9942768204073751,0.6820111387807484,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9778058679724322,0.9927744629668234,0.7993713661524693,0.8511003999302207,0.7245421893427588,-0.3552238513528162,4.9E-324,-1.0,-0.9997109875595003,0.8385863600739296,-0.23905587815103446,0.5987427323049384,0.6979691339817016,0.5036875652612323,-0.3443000668283813,0.9
-0.15066875061775287,-0.8241779318003102,-0.537885873047271,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.6849034748762353,-0.8116665504656219,-0.5172023663953129,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.5971421992550956,-0.6949739876228078,-0.6668907091589878,0.35833964219772296,-0.9917252629743806,0.16339364371396625,0.9
0.36266833613226357,-0.3148721363260586,-0.7246418070693916,0.3056454243303397,-0.42494510982065237,-0.3181011552749762,4.9E-324,-1.0,-0.9997109875595003,0.7231847191462883,-0.6489621499422844,0.5987427323049384,0.3303675965332884,0.024973921889120287,-0.2255449165876341,0.8477108615592113,0.3706664091844596,-0.6150301171557933,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.5908632234645788,0.07699143749825432,-0.514123125278755,0.9
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8449472345513016,-0.09118444591038788,-0.2959469410787453,0.3164671709336766,-0.2025206886539791,0.025349909690287165,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9
-1192864.875,-2385730.75,-0.9997109875595003,0.6932324924006583,0.7720611539487308,-0.3783918877242922,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.5145134275553389,0.7576016018119058,-0.18509139048376422,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9
-1192864.875,-2385730.75,-0.9997109875595003,0.09504735067799408,-0.7435045579639934,-0.7084932248105659,4.9E-324,-1.0,-0.9997109875595003,0.49260107195459546,-0.8460906047623817,-0.7531115124813421,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.8
-1192864.875,-2385730.75,-0.9997109875595003,0.4821898278277432,0.03653835795589799,-0.3150382067443398,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.3581263045096299,0.33165661264505664,-0.562476251028391,0.8552600906022942,0.8757227544405117,-0.4915993044750451,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9
-1192864.875,-2385730.75,-0.9997109875595003,0.548503888250073,0.4698971232282918,-0.35253131160989215,4.9E-324,-1.0,-0.9997109875595003,0.7640207801899535,-0.4476613316534811,0.6820111387807484,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.7869744303753872,0.502671477578873,-0.07487833945362599,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9
-1192864.875,-2385730.75,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.980847047083194,0.5687995832915191,-0.5172023663953129,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,4.9E-324,-1.0,-0.9997109875595003,0.9062513506512793,0.44925049184083976,-0.7139768030137923,4.9E-324,-1.0,-0.9997109875595003,0.9
